game_id,season,play_id,posteam,defteam,home_team,away_team,posteam_type,winner_team,loser_team,posteam_win,yardline_100,down,ydstogo,qtr,half,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,posteam_score,defteam_score,score_differential,posteam_spread,final_home_score,final_away_score
2024_13_CLE_DEN,2024,1618,DEN,CLE,DEN,CLE,home,DEN,CLE,1,70,4,10,2,1,498,498,2298,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1637,CLE,DEN,DEN,CLE,away,DEN,CLE,0,89,1,10,2,1,489,489,2289,3,3,10,7,3,6.5,41,32
2024_13_CLE_DEN,2024,1660,CLE,DEN,DEN,CLE,away,DEN,CLE,0,89,2,10,2,1,484,484,2284,3,3,10,7,3,6.5,41,32
2024_13_CLE_DEN,2024,1682,CLE,DEN,DEN,CLE,away,DEN,CLE,0,86,3,7,2,1,443,443,2243,3,3,10,7,3,6.5,41,32
2024_13_CLE_DEN,2024,1705,CLE,DEN,DEN,CLE,away,DEN,CLE,0,86,4,7,2,1,438,438,2238,3,3,10,7,3,6.5,41,32
2024_13_CLE_DEN,2024,1738,DEN,CLE,DEN,CLE,home,DEN,CLE,1,67,1,10,2,1,427,427,2227,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1760,DEN,CLE,DEN,CLE,home,DEN,CLE,1,59,2,2,2,1,387,387,2187,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1782,DEN,CLE,DEN,CLE,home,DEN,CLE,1,59,3,2,2,1,346,346,2146,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1812,DEN,CLE,DEN,CLE,home,DEN,CLE,1,40,1,10,2,1,309,309,2109,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1837,DEN,CLE,DEN,CLE,home,DEN,CLE,1,24,1,10,2,1,279,279,2079,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1862,DEN,CLE,DEN,CLE,home,DEN,CLE,1,1,1,1,2,1,251,251,2051,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1896,DEN,CLE,DEN,CLE,home,DEN,CLE,1,1,1,1,2,1,246,246,2046,3,3,7,10,-3,-6.5,41,32
2024_13_CLE_DEN,2024,1953,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,2,1,243,243,2043,3,3,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,1975,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,2,10,2,1,200,200,2000,3,3,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2000,CLE,DEN,DEN,CLE,away,DEN,CLE,0,65,3,5,2,1,173,173,1973,3,3,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2028,CLE,DEN,DEN,CLE,away,DEN,CLE,0,57,1,10,2,1,148,148,1948,3,3,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2053,CLE,DEN,DEN,CLE,away,DEN,CLE,0,40,1,10,2,1,120,120,1920,3,3,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2085,CLE,DEN,DEN,CLE,away,DEN,CLE,0,36,2,6,2,1,115,115,1915,3,2,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2125,CLE,DEN,DEN,CLE,away,DEN,CLE,0,29,1,10,2,1,112,112,1912,3,2,10,14,-4,6.5,41,32
2024_13_CLE_DEN,2024,2185,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,2,1,98,98,1898,3,2,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2211,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,2,10,2,1,94,94,1894,3,2,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2236,CLE,DEN,DEN,CLE,away,DEN,CLE,0,64,3,4,2,1,87,87,1887,3,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2268,CLE,DEN,DEN,CLE,away,DEN,CLE,0,48,1,10,2,1,62,62,1862,3,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2298,CLE,DEN,DEN,CLE,away,DEN,CLE,0,35,1,10,2,1,57,57,1857,3,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2323,CLE,DEN,DEN,CLE,away,DEN,CLE,0,22,1,10,2,1,38,38,1838,2,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2353,CLE,DEN,DEN,CLE,away,DEN,CLE,0,22,2,10,2,1,35,35,1835,2,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2378,CLE,DEN,DEN,CLE,away,DEN,CLE,0,17,3,5,2,1,30,30,1830,1,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2417,CLE,DEN,DEN,CLE,away,DEN,CLE,0,4,1,4,2,1,24,24,1824,0,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2440,CLE,DEN,DEN,CLE,away,DEN,CLE,0,4,2,4,2,1,21,21,1821,0,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2463,CLE,DEN,DEN,CLE,away,DEN,CLE,0,4,3,4,2,1,17,17,1817,0,1,10,21,-11,6.5,41,32
2024_13_CLE_DEN,2024,2583,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,3,2,900,1800,1800,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2624,CLE,DEN,DEN,CLE,away,DEN,CLE,0,58,1,10,3,2,884,1784,1784,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2669,CLE,DEN,DEN,CLE,away,DEN,CLE,0,57,2,9,3,2,863,1763,1763,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2694,CLE,DEN,DEN,CLE,away,DEN,CLE,0,51,3,3,3,2,827,1727,1727,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2729,CLE,DEN,DEN,CLE,away,DEN,CLE,0,51,4,3,3,2,824,1724,1724,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2749,DEN,CLE,DEN,CLE,home,DEN,CLE,1,88,1,10,3,2,817,1717,1717,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,2797,DEN,CLE,DEN,CLE,home,DEN,CLE,1,69,1,10,3,2,813,1713,1713,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,2819,DEN,CLE,DEN,CLE,home,DEN,CLE,1,60,2,1,3,2,766,1666,1666,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,2841,DEN,CLE,DEN,CLE,home,DEN,CLE,1,61,3,2,3,2,731,1631,1631,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,2864,DEN,CLE,DEN,CLE,home,DEN,CLE,1,61,4,2,3,2,728,1628,1628,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,2884,CLE,DEN,DEN,CLE,away,DEN,CLE,0,76,1,10,3,2,719,1619,1619,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2918,CLE,DEN,DEN,CLE,away,DEN,CLE,0,69,2,3,3,2,681,1581,1581,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2941,CLE,DEN,DEN,CLE,away,DEN,CLE,0,69,3,3,3,2,677,1577,1577,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2965,CLE,DEN,DEN,CLE,away,DEN,CLE,0,74,3,8,3,2,677,1577,1577,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,2990,CLE,DEN,DEN,CLE,away,DEN,CLE,0,71,4,5,3,2,644,1544,1544,3,3,17,21,-4,6.5,41,32
2024_13_CLE_DEN,2024,3010,DEN,CLE,DEN,CLE,home,DEN,CLE,1,92,1,10,3,2,634,1534,1534,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,3040,DEN,CLE,DEN,CLE,home,DEN,CLE,1,92,2,10,3,2,627,1527,1527,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,3078,DEN,CLE,DEN,CLE,home,DEN,CLE,1,93,3,11,3,2,612,1512,1512,3,3,21,17,4,-6.5,41,32
2024_13_CLE_DEN,2024,3143,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,3,2,601,1501,1501,3,3,17,28,-11,6.5,41,32
2024_13_CLE_DEN,2024,3205,DEN,CLE,DEN,CLE,home,DEN,CLE,1,70,1,10,3,2,590,1490,1490,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3243,DEN,CLE,DEN,CLE,home,DEN,CLE,1,80,1,20,3,2,572,1472,1472,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3282,DEN,CLE,DEN,CLE,home,DEN,CLE,1,80,1,20,3,2,567,1467,1467,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3305,DEN,CLE,DEN,CLE,home,DEN,CLE,1,80,2,20,3,2,561,1461,1461,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3330,DEN,CLE,DEN,CLE,home,DEN,CLE,1,77,3,17,3,2,532,1432,1432,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3355,DEN,CLE,DEN,CLE,home,DEN,CLE,1,70,4,10,3,2,501,1401,1401,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3386,CLE,DEN,DEN,CLE,away,DEN,CLE,0,71,1,10,3,2,493,1393,1393,3,3,25,28,-3,6.5,41,32
2024_13_CLE_DEN,2024,3418,CLE,DEN,DEN,CLE,away,DEN,CLE,0,52,1,10,3,2,448,1348,1348,3,3,25,28,-3,6.5,41,32
2024_13_CLE_DEN,2024,3446,CLE,DEN,DEN,CLE,away,DEN,CLE,0,52,2,10,3,2,445,1345,1345,3,3,25,28,-3,6.5,41,32
2024_13_CLE_DEN,2024,3468,CLE,DEN,DEN,CLE,away,DEN,CLE,0,52,3,10,3,2,400,1300,1300,3,3,25,28,-3,6.5,41,32
2024_13_CLE_DEN,2024,3493,CLE,DEN,DEN,CLE,away,DEN,CLE,0,52,4,10,3,2,367,1267,1267,3,3,25,28,-3,6.5,41,32
2024_13_CLE_DEN,2024,3513,DEN,CLE,DEN,CLE,home,DEN,CLE,1,96,1,10,3,2,358,1258,1258,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3536,DEN,CLE,DEN,CLE,home,DEN,CLE,1,96,2,10,3,2,355,1255,1255,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3566,DEN,CLE,DEN,CLE,home,DEN,CLE,1,64,1,10,3,2,315,1215,1215,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3588,DEN,CLE,DEN,CLE,home,DEN,CLE,1,56,2,2,3,2,279,1179,1179,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3610,DEN,CLE,DEN,CLE,home,DEN,CLE,1,38,1,10,3,2,232,1132,1132,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3633,DEN,CLE,DEN,CLE,home,DEN,CLE,1,38,2,10,3,2,229,1129,1129,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3655,DEN,CLE,DEN,CLE,home,DEN,CLE,1,21,1,10,3,2,186,1086,1086,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3677,DEN,CLE,DEN,CLE,home,DEN,CLE,1,14,2,3,3,2,145,1045,1045,3,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3699,DEN,CLE,DEN,CLE,home,DEN,CLE,1,13,3,2,3,2,122,1022,1022,2,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3729,DEN,CLE,DEN,CLE,home,DEN,CLE,1,13,4,2,3,2,115,1015,1015,2,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3753,DEN,CLE,DEN,CLE,home,DEN,CLE,1,18,4,7,3,2,115,1015,1015,2,3,28,25,3,-6.5,41,32
2024_13_CLE_DEN,2024,3790,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,3,2,112,1012,1012,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3812,CLE,DEN,DEN,CLE,away,DEN,CLE,0,68,2,8,3,2,77,977,977,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3837,CLE,DEN,DEN,CLE,away,DEN,CLE,0,61,3,1,3,2,40,940,940,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3864,CLE,DEN,DEN,CLE,away,DEN,CLE,0,61,4,1,3,2,3,903,903,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3906,CLE,DEN,DEN,CLE,away,DEN,CLE,0,60,1,10,4,2,900,900,900,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3928,CLE,DEN,DEN,CLE,away,DEN,CLE,0,59,2,9,4,2,861,861,861,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3948,CLE,DEN,DEN,CLE,away,DEN,CLE,0,73,3,23,4,2,802,802,802,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3973,CLE,DEN,DEN,CLE,away,DEN,CLE,0,60,4,10,4,2,768,768,768,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,3991,DEN,CLE,DEN,CLE,home,DEN,CLE,1,80,1,10,4,2,760,760,760,2,3,31,25,6,-6.5,41,32
2024_13_CLE_DEN,2024,4030,CLE,DEN,DEN,CLE,away,DEN,CLE,0,72,1,10,4,2,751,751,751,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4055,CLE,DEN,DEN,CLE,away,DEN,CLE,0,37,1,10,4,2,716,716,716,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4078,CLE,DEN,DEN,CLE,away,DEN,CLE,0,37,2,10,4,2,712,712,712,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4100,CLE,DEN,DEN,CLE,away,DEN,CLE,0,35,3,8,4,2,671,671,671,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4125,CLE,DEN,DEN,CLE,away,DEN,CLE,0,21,1,10,4,2,631,631,631,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4153,CLE,DEN,DEN,CLE,away,DEN,CLE,0,21,2,10,4,2,627,627,627,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4176,CLE,DEN,DEN,CLE,away,DEN,CLE,0,21,3,10,4,2,624,624,624,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4205,CLE,DEN,DEN,CLE,away,DEN,CLE,0,26,3,15,4,2,624,624,624,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4235,CLE,DEN,DEN,CLE,away,DEN,CLE,0,9,1,9,4,2,582,582,582,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4257,CLE,DEN,DEN,CLE,away,DEN,CLE,0,5,2,5,4,2,540,540,540,3,2,25,31,-6,6.5,41,32
2024_13_CLE_DEN,2024,4325,DEN,CLE,DEN,CLE,home,DEN,CLE,1,70,1,10,4,2,537,537,537,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4355,DEN,CLE,DEN,CLE,home,DEN,CLE,1,67,2,7,4,2,498,498,498,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4387,DEN,CLE,DEN,CLE,home,DEN,CLE,1,48,1,10,4,2,454,454,454,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4412,DEN,CLE,DEN,CLE,home,DEN,CLE,1,46,2,8,4,2,421,421,421,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4437,DEN,CLE,DEN,CLE,home,DEN,CLE,1,34,1,10,4,2,380,380,380,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4459,DEN,CLE,DEN,CLE,home,DEN,CLE,1,26,2,2,4,2,336,336,336,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4484,DEN,CLE,DEN,CLE,home,DEN,CLE,1,26,3,2,4,2,334,334,334,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4514,DEN,CLE,DEN,CLE,home,DEN,CLE,1,18,1,10,4,2,299,299,299,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4541,DEN,CLE,DEN,CLE,home,DEN,CLE,1,20,2,12,4,2,262,262,262,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4563,DEN,CLE,DEN,CLE,home,DEN,CLE,1,14,3,6,4,2,217,217,217,2,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4588,DEN,CLE,DEN,CLE,home,DEN,CLE,1,9,4,1,4,2,177,177,177,1,3,31,32,-1,-6.5,41,32
2024_13_CLE_DEN,2024,4632,CLE,DEN,DEN,CLE,away,DEN,CLE,0,70,1,10,4,2,174,174,174,3,1,32,34,-2,6.5,41,32
2024_13_CLE_DEN,2024,4652,CLE,DEN,DEN,CLE,away,DEN,CLE,0,78,2,18,4,2,130,130,130,3,1,32,34,-2,6.5,41,32
2024_13_CLE_DEN,2024,4684,CLE,DEN,DEN,CLE,away,DEN,CLE,0,72,3,12,4,2,124,124,124,3,1,32,34,-2,6.5,41,32
2024_13_CLE_DEN,2024,4714,CLE,DEN,DEN,CLE,away,DEN,CLE,0,58,1,10,4,2,119,119,119,3,1,32,34,-2,6.5,41,32
2024_13_CLE_DEN,2024,4787,CLE,DEN,DEN,CLE,away,DEN,CLE,0,75,1,10,4,2,104,104,104,3,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4812,CLE,DEN,DEN,CLE,away,DEN,CLE,0,75,2,10,4,2,80,80,80,3,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4835,CLE,DEN,DEN,CLE,away,DEN,CLE,0,75,3,10,4,2,75,75,75,3,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4870,CLE,DEN,DEN,CLE,away,DEN,CLE,0,75,4,10,4,2,70,70,70,3,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4895,CLE,DEN,DEN,CLE,away,DEN,CLE,0,59,1,10,4,2,64,64,64,2,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4937,CLE,DEN,DEN,CLE,away,DEN,CLE,0,59,2,10,4,2,59,59,59,2,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,4972,CLE,DEN,DEN,CLE,away,DEN,CLE,0,38,1,10,4,2,50,50,50,2,1,32,41,-9,6.5,41,32
2024_13_CLE_DEN,2024,5006,CLE,DEN,DEN,CLE,away,DEN,CLE,0,2,1,2,4,2,44,44,44,2,1,32,41,-9,6.5,41,32
2024_13_HOU_JAX,2024,63,JAX,HOU,JAX,HOU,home,HOU,JAX,0,78,1,10,1,1,894,1794,3594,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,85,JAX,HOU,JAX,HOU,home,HOU,JAX,0,74,2,6,1,1,857,1757,3557,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,110,JAX,HOU,JAX,HOU,home,HOU,JAX,0,71,3,3,1,1,816,1716,3516,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,133,JAX,HOU,JAX,HOU,home,HOU,JAX,0,71,4,3,1,1,809,1709,3509,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,159,HOU,JAX,JAX,HOU,away,HOU,JAX,1,83,1,10,1,1,797,1697,3497,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,182,HOU,JAX,JAX,HOU,away,HOU,JAX,1,83,2,10,1,1,794,1694,3494,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,207,HOU,JAX,JAX,HOU,away,HOU,JAX,1,77,3,4,1,1,753,1653,3453,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,232,HOU,JAX,JAX,HOU,away,HOU,JAX,1,61,1,10,1,1,712,1612,3412,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,257,HOU,JAX,JAX,HOU,away,HOU,JAX,1,51,1,10,1,1,694,1594,3394,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,287,HOU,JAX,JAX,HOU,away,HOU,JAX,1,42,2,1,1,1,663,1563,3363,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,309,HOU,JAX,JAX,HOU,away,HOU,JAX,1,42,3,1,1,1,625,1525,3325,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,331,HOU,JAX,JAX,HOU,away,HOU,JAX,1,39,1,10,1,1,582,1482,3282,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,353,HOU,JAX,JAX,HOU,away,HOU,JAX,1,37,2,8,1,1,543,1443,3243,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,389,HOU,JAX,JAX,HOU,away,HOU,JAX,1,42,2,13,1,1,510,1410,3210,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,412,HOU,JAX,JAX,HOU,away,HOU,JAX,1,42,3,13,1,1,506,1406,3206,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,432,HOU,JAX,JAX,HOU,away,HOU,JAX,1,55,4,26,1,1,456,1356,3156,3,3,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,452,JAX,HOU,JAX,HOU,home,HOU,JAX,0,84,1,10,1,1,449,1349,3149,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,484,JAX,HOU,JAX,HOU,home,HOU,JAX,0,82,2,8,1,1,412,1312,3112,3,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,506,JAX,HOU,JAX,HOU,home,HOU,JAX,0,85,3,11,1,1,365,1265,3065,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,549,JAX,HOU,JAX,HOU,home,HOU,JAX,0,55,1,10,1,1,337,1237,3037,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,571,JAX,HOU,JAX,HOU,home,HOU,JAX,0,53,2,8,1,1,301,1201,3001,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,594,JAX,HOU,JAX,HOU,home,HOU,JAX,0,53,3,8,1,1,297,1197,2997,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,617,JAX,HOU,JAX,HOU,home,HOU,JAX,0,53,4,8,1,1,292,1192,2992,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,649,HOU,JAX,JAX,HOU,away,HOU,JAX,1,84,1,10,1,1,281,1181,2981,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,675,HOU,JAX,JAX,HOU,away,HOU,JAX,1,69,1,10,1,1,240,1140,2940,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,698,HOU,JAX,JAX,HOU,away,HOU,JAX,1,69,2,10,1,1,233,1133,2933,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,720,HOU,JAX,JAX,HOU,away,HOU,JAX,1,67,3,8,1,1,192,1092,2892,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,743,HOU,JAX,JAX,HOU,away,HOU,JAX,1,67,4,8,1,1,182,1082,2882,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,763,JAX,HOU,JAX,HOU,home,HOU,JAX,0,79,1,10,1,1,174,1074,2874,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,793,JAX,HOU,JAX,HOU,home,HOU,JAX,0,79,2,10,1,1,168,1068,2868,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,816,JAX,HOU,JAX,HOU,home,HOU,JAX,0,79,3,10,1,1,160,1060,2860,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,841,JAX,HOU,JAX,HOU,home,HOU,JAX,0,73,4,4,1,1,126,1026,2826,2,3,0,0,0,3.5,20,23
2024_13_HOU_JAX,2024,861,HOU,JAX,JAX,HOU,away,HOU,JAX,1,75,1,10,1,1,117,1017,2817,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,893,HOU,JAX,JAX,HOU,away,HOU,JAX,1,35,1,10,1,1,71,971,2771,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,915,HOU,JAX,JAX,HOU,away,HOU,JAX,1,36,2,11,1,1,32,932,2732,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,960,HOU,JAX,JAX,HOU,away,HOU,JAX,1,35,3,10,2,1,900,900,2700,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,983,HOU,JAX,JAX,HOU,away,HOU,JAX,1,35,4,10,2,1,896,896,2696,3,2,0,0,0,-3.5,20,23
2024_13_HOU_JAX,2024,1026,JAX,HOU,JAX,HOU,home,HOU,JAX,0,76,1,10,2,1,883,883,2683,2,3,0,3,-3,3.5,20,23
2024_13_HOU_JAX,2024,1048,JAX,HOU,JAX,HOU,home,HOU,JAX,0,79,2,13,2,1,851,851,2651,2,3,0,3,-3,3.5,20,23
2024_13_HOU_JAX,2024,1070,JAX,HOU,JAX,HOU,home,HOU,JAX,0,77,3,11,2,1,813,813,2613,2,3,0,3,-3,3.5,20,23
2024_13_HOU_JAX,2024,1097,HOU,JAX,JAX,HOU,away,HOU,JAX,1,44,1,10,2,1,797,797,2597,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1131,HOU,JAX,JAX,HOU,away,HOU,JAX,1,40,2,6,2,1,772,772,2572,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1156,HOU,JAX,JAX,HOU,away,HOU,JAX,1,36,3,2,2,1,731,731,2531,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1179,HOU,JAX,JAX,HOU,away,HOU,JAX,1,36,4,2,2,1,725,725,2525,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1204,HOU,JAX,JAX,HOU,away,HOU,JAX,1,30,1,10,2,1,686,686,2486,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1229,HOU,JAX,JAX,HOU,away,HOU,JAX,1,24,2,4,2,1,642,642,2442,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1251,HOU,JAX,JAX,HOU,away,HOU,JAX,1,26,3,6,2,1,595,595,2395,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1287,HOU,JAX,JAX,HOU,away,HOU,JAX,1,21,1,10,2,1,567,567,2367,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1309,HOU,JAX,JAX,HOU,away,HOU,JAX,1,8,1,8,2,1,519,519,2319,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1331,HOU,JAX,JAX,HOU,away,HOU,JAX,1,6,2,6,2,1,477,477,2277,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1351,HOU,JAX,JAX,HOU,away,HOU,JAX,1,17,3,17,2,1,432,432,2232,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1378,HOU,JAX,JAX,HOU,away,HOU,JAX,1,11,4,11,2,1,389,389,2189,3,2,3,0,3,-3.5,20,23
2024_13_HOU_JAX,2024,1428,JAX,HOU,JAX,HOU,home,HOU,JAX,0,68,1,10,2,1,378,378,2178,2,3,0,6,-6,3.5,20,23
