driver_id,lap,stop,time,duration,season,round,driver_join_id,stop_duration_s,team
stroll,27,2,18:48:25,24.545,2024,1,stroll,24.545,aston_martin
zhou,28,2,18:49:59,25.094,2024,1,zhou,25.094,sauber
sargeant,28,2,18:51:33,25.070,2024,1,sargeant,25.07,williams
ocon,30,2,18:53:30,25.145,2024,1,ocon,25.145,alpine
russell,31,2,18:54:21,24.866,2024,1,russell,24.866,mercedes
gasly,31,2,18:55:10,26.462,2024,1,gasly,26.462,alpine
kevin_magnussen,32,2,18:56:37,24.446,2024,1,kevinmagnussen,24.446,haas
norris,33,2,18:57:39,24.705,2024,1,norris,24.705,mclaren
hamilton,33,2,18:57:45,24.094,2024,1,hamilton,24.094,mercedes
leclerc,34,2,18:59:13,24.136,2024,1,leclerc,24.136,ferrari
piastri,34,2,18:59:20,24.852,2024,1,piastri,24.852,mclaren
tsunoda,34,2,18:59:47,24.324,2024,1,tsunoda,24.324,rb
sainz,35,2,19:00:38,23.866,2024,1,sainz,23.866,ferrari
ricciardo,35,2,19:01:34,24.856,2024,1,ricciardo,24.856,rb
perez,36,2,19:02:12,24.563,2024,1,perez,24.563,red_bull
albon,36,2,19:03:09,24.610,2024,1,albon,24.61,williams
max_verstappen,37,2,19:03:29,24.209,2024,1,maxverstappen,24.209,red_bull
alonso,41,2,19:10:58,25.109,2024,1,alonso,25.109,aston_martin
sargeant,40,3,19:11:22,25.346,2024,1,sargeant,25.346,williams
hulkenberg,41,3,19:11:29,24.387,2024,1,hulkenberg,24.387,haas
gasly,43,3,19:14:55,25.240,2024,1,gasly,25.24,alpine
max_verstappen,7,1,20:15:25,20.607,2024,2,maxverstappen,20.607,red_bull
perez,7,1,20:15:30,22.196,2024,2,perez,22.196,red_bull
leclerc,7,1,20:15:31,23.419,2024,2,leclerc,23.419,ferrari
piastri,7,1,20:15:36,21.427,2024,2,piastri,21.427,mclaren
alonso,7,1,20:15:37,22.129,2024,2,alonso,22.129,aston_martin
russell,7,1,20:15:42,21.013,2024,2,russell,21.013,mercedes
bearman,7,1,20:15:51,22.457,2024,2,bearman,22.457,ferrari
tsunoda,7,1,20:15:51,21.694,2024,2,tsunoda,21.694,rb
albon,7,1,20:15:53,21.723,2024,2,albon,21.723,williams
kevin_magnussen,7,1,20:15:53,21.460,2024,2,kevinmagnussen,21.46,haas
ocon,7,1,20:15:59,22.502,2024,2,ocon,22.502,alpine
bottas,7,1,20:16:00,22.795,2024,2,bottas,22.795,sauber
sargeant,7,1,20:16:01,23.645,2024,2,sargeant,23.645,williams
hulkenberg,33,1,20:59:21,21.035,2024,2,hulkenberg,21.035,haas
bottas,35,2,21:02:58,23.281,2024,2,bottas,23.281,sauber
hamilton,36,1,21:03:38,20.170,2024,2,hamilton,20.17,mercedes
norris,37,1,21:05:08,22.211,2024,2,norris,22.211,mclaren
zhou,41,1,21:12:03,46.381,2024,2,zhou,46.381,sauber
ricciardo,5,1,15:10:25,18.265,2024,3,ricciardo,18.265,rb
albon,6,1,15:11:45,17.755,2024,3,albon,17.755,williams
zhou,6,1,15:11:49,19.032,2024,3,zhou,19.032,sauber
hamilton,7,1,15:13:04,17.596,2024,3,hamilton,17.596,mercedes
kevin_magnussen,7,1,15:13:08,18.301,2024,3,kevinmagnussen,18.301,haas
russell,8,1,15:14:23,18.046,2024,3,russell,18.046,mercedes
stroll,8,1,15:14:26,17.901,2024,3,stroll,17.901,aston_martin
bottas,8,1,15:14:30,46.969,2024,3,bottas,46.969,sauber
leclerc,9,1,15:15:42,17.409,2024,3,leclerc,17.409,ferrari
piastri,9,1,15:15:43,17.573,2024,3,piastri,17.573,mclaren
tsunoda,9,1,15:15:50,18.523,2024,3,tsunoda,18.523,rb
ocon,9,1,15:15:55,18.287,2024,3,ocon,18.287,alpine
norris,14,1,15:22:37,17.776,2024,3,norris,17.776,mclaren
perez,14,1,15:22:45,18.112,2024,3,perez,18.112,red_bull
sainz,16,1,15:25:14,17.599,2024,3,sainz,17.599,ferrari
ocon,16,2,15:25:58,30.626,2024,3,ocon,30.626,alpine
alonso,17,1,15:27:06,18.160,2024,3,alonso,18.16,aston_martin
hulkenberg,17,1,15:27:28,18.320,2024,3,hulkenberg,18.32,haas
gasly,17,1,15:27:32,20.316,2024,3,gasly,20.316,alpine
albon,27,2,15:41:35,17.745,2024,3,albon,17.745,williams
ricciardo,29,2,15:44:29,17.751,2024,3,ricciardo,17.751,rb
kevin_magnussen,33,2,15:49:58,18.151,2024,3,kevinmagnussen,18.151,haas
leclerc,34,2,15:50:35,17.308,2024,3,leclerc,17.308,ferrari
perez,35,2,15:52:18,17.222,2024,3,perez,17.222,red_bull
hulkenberg,35,2,15:52:40,18.145,2024,3,hulkenberg,18.145,haas
zhou,35,2,15:52:50,36.866,2024,3,zhou,36.866,sauber
tsunoda,36,2,15:53:59,17.535,2024,3,tsunoda,17.535,rb
bottas,36,2,15:54:30,18.938,2024,3,bottas,18.938,sauber
stroll,37,2,15:55:19,17.977,2024,3,stroll,17.977,aston_martin
piastri,39,2,15:57:32,18.533,2024,3,piastri,18.533,mclaren
norris,40,2,15:58:46,17.653,2024,3,norris,17.653,mclaren
sainz,41,2,15:59:57,17.740,2024,3,sainz,17.74,ferrari
alonso,41,2,16:00:37,17.995,2024,3,alonso,17.995,aston_martin
gasly,41,2,16:01:21,17.682,2024,3,gasly,17.682,alpine
ocon,42,3,16:02:51,18.007,2024,3,ocon,18.007,alpine
russell,45,2,16:06:07,17.964,2024,3,russell,17.964,mercedes
hulkenberg,5,2,14:40:46,23.622,2024,4,hulkenberg,23.622,haas
bottas,6,2,14:42:21,24.824,2024,4,bottas,24.824,sauber
tsunoda,7,2,14:43:59,23.358,2024,4,tsunoda,23.358,rb
zhou,7,2,14:44:07,23.910,2024,4,zhou,23.91,sauber
norris,11,2,14:50:21,23.049,2024,4,norris,23.049,mclaren
zhou,11,3,14:51:01,26.653,2024,4,zhou,26.653,sauber
piastri,12,2,14:52:06,23.420,2024,4,piastri,23.42,mclaren
stroll,12,2,14:52:17,23.358,2024,4,stroll,23.358,aston_martin
alonso,13,2,14:53:43,22.998,2024,4,alonso,22.998,aston_martin
perez,15,2,14:56:51,22.990,2024,4,perez,22.99,red_bull
sainz,15,2,14:56:55,23.136,2024,4,sainz,23.136,ferrari
max_verstappen,16,2,14:58:23,23.177,2024,4,maxverstappen,23.177,red_bull
gasly,16,2,14:59:18,23.844,2024,4,gasly,23.844,alpine
ocon,19,2,15:04:11,23.394,2024,4,ocon,23.394,alpine
russell,22,2,15:08:39,23.577,2024,4,russell,23.577,mercedes
kevin_magnussen,22,2,15:09:03,26.198,2024,4,kevinmagnussen,26.198,haas
bottas,22,3,15:09:04,25.946,2024,4,bottas,25.946,sauber
sargeant,22,2,15:09:04,25.530,2024,4,sargeant,25.53,williams
tsunoda,22,3,15:09:05,23.486,2024,4,tsunoda,23.486,rb
stroll,22,3,15:09:06,23.238,2024,4,stroll,23.238,aston_martin
hamilton,23,2,15:10:21,23.333,2024,4,hamilton,23.333,mercedes
leclerc,26,2,15:15:01,23.285,2024,4,leclerc,23.285,ferrari
norris,26,3,15:15:02,23.232,2024,4,norris,23.232,mclaren
piastri,32,3,15:25:00,22.848,2024,4,piastri,22.848,mclaren
gasly,32,3,15:26:03,23.102,2024,4,gasly,23.102,alpine
perez,33,3,15:26:18,22.956,2024,4,perez,22.956,red_bull
alonso,33,3,15:26:33,23.157,2024,4,alonso,23.157,aston_martin
hulkenberg,33,3,15:27:22,23.993,2024,4,hulkenberg,23.993,haas
ocon,33,3,15:27:33,24.181,2024,4,ocon,24.181,alpine
max_verstappen,34,3,15:27:43,23.234,2024,4,maxverstappen,23.234,red_bull
stroll,34,4,15:28:58,22.911,2024,4,stroll,22.911,aston_martin
sargeant,34,3,15:29:04,24.220,2024,4,sargeant,24.22,williams
sainz,36,3,15:31:14,23.591,2024,4,sainz,23.591,ferrari
russell,37,3,15:33:07,22.991,2024,4,russell,22.991,mercedes
hamilton,39,3,15:36:25,23.956,2024,4,hamilton,23.956,mercedes
sargeant,41,4,15:41:24,23.287,2024,4,sargeant,23.287,williams
hulkenberg,8,1,15:17:30,23.004,2024,5,hulkenberg,23.004,haas
tsunoda,8,1,15:17:35,23.160,2024,5,tsunoda,23.16,rb
zhou,8,1,15:17:39,23.362,2024,5,zhou,23.362,sauber
stroll,9,1,15:19:10,23.823,2024,5,stroll,23.823,aston_martin
bottas,9,1,15:19:12,22.949,2024,5,bottas,22.949,sauber
ocon,9,1,15:19:14,23.156,2024,5,ocon,23.156,alpine
albon,9,1,15:19:15,23.273,2024,5,albon,23.273,williams
hamilton,9,1,15:19:19,22.518,2024,5,hamilton,22.518,mercedes
alonso,11,1,15:22:28,23.049,2024,5,alonso,23.049,aston_martin
russell,11,1,15:22:32,22.415,2024,5,russell,22.415,mercedes
gasly,11,1,15:22:43,39.712,2024,5,gasly,39.712,alpine
sargeant,12,1,15:24:34,23.229,2024,5,sargeant,23.229,williams
max_verstappen,13,1,15:25:33,22.456,2024,5,maxverstappen,22.456,red_bull
perez,13,1,15:25:43,22.027,2024,5,perez,22.027,red_bull
ricciardo,14,1,15:27:53,22.598,2024,5,ricciardo,22.598,rb
piastri,16,1,15:31:03,22.673,2024,5,piastri,22.673,mclaren
sainz,17,1,15:32:49,22.629,2024,5,sainz,22.629,ferrari
kevin_magnussen,17,1,15:33:13,22.974,2024,5,kevinmagnussen,22.974,haas
leclerc,21,1,15:39:34,22.360,2024,5,leclerc,22.36,ferrari
stroll,21,2,15:40:07,22.911,2024,5,stroll,22.911,aston_martin
hamilton,21,2,15:40:23,22.662,2024,5,hamilton,22.662,mercedes
norris,22,1,15:41:37,22.161,2024,5,norris,22.161,mclaren
max_verstappen,23,2,15:43:44,22.270,2024,5,maxverstappen,22.27,red_bull
perez,23,2,15:44:03,22.371,2024,5,perez,22.371,red_bull
alonso,23,2,15:44:21,22.687,2024,5,alonso,22.687,aston_martin
russell,23,2,15:44:25,22.707,2024,5,russell,22.707,mercedes
hulkenberg,23,2,15:44:41,23.336,2024,5,hulkenberg,23.336,haas
ocon,23,2,15:44:48,23.208,2024,5,ocon,23.208,alpine
tsunoda,23,2,15:44:54,22.387,2024,5,tsunoda,22.387,rb
albon,23,2,15:44:57,23.600,2024,5,albon,23.6,williams
zhou,23,2,15:45:02,25.610,2024,5,zhou,25.61,sauber
gasly,23,2,15:45:12,23.987,2024,5,gasly,23.987,alpine
piastri,24,2,15:46:41,22.262,2024,5,piastri,22.262,mclaren
sargeant,24,2,15:47:14,22.684,2024,5,sargeant,22.684,williams
kevin_magnussen,27,2,15:54:22,25.727,2024,5,kevinmagnussen,25.727,haas
stroll,35,4,16:10:09,34.777,2024,5,stroll,34.777,aston_martin
gasly,38,3,16:15:11,22.836,2024,5,gasly,22.836,alpine
zhou,40,3,16:18:35,23.252,2024,5,zhou,23.252,sauber
alonso,43,3,16:23:18,23.179,2024,5,alonso,23.179,aston_martin
albon,10,1,16:19:16,22.828,2024,6,albon,22.828,williams
stroll,11,1,16:20:48,23.038,2024,6,stroll,23.038,aston_martin
sargeant,11,1,16:20:52,22.611,2024,6,sargeant,22.611,williams
bottas,11,1,16:20:55,23.730,2024,6,bottas,23.73,sauber
hulkenberg,12,1,16:22:21,23.055,2024,6,hulkenberg,23.055,haas
gasly,12,1,16:22:22,22.466,2024,6,gasly,22.466,alpine
perez,17,1,16:29:57,21.695,2024,6,perez,21.695,red_bull
leclerc,19,1,16:32:56,21.825,2024,6,leclerc,21.825,ferrari
ocon,22,1,16:38:08,22.663,2024,6,ocon,22.663,alpine
alonso,22,1,16:38:11,22.374,2024,6,alonso,22.374,aston_martin
kevin_magnussen,22,1,16:38:18,23.265,2024,6,kevinmagnussen,23.265,haas
max_verstappen,23,1,16:39:17,22.187,2024,6,maxverstappen,22.187,red_bull
russell,24,1,16:41:18,22.800,2024,6,russell,22.8,mercedes
hamilton,26,1,16:44:23,22.107,2024,6,hamilton,22.107,mercedes
piastri,27,1,16:45:31,22.216,2024,6,piastri,22.216,mclaren
sainz,27,1,16:45:33,22.805,2024,6,sainz,22.805,ferrari
perez,28,2,16:47:40,22.396,2024,6,perez,22.396,red_bull
tsunoda,28,1,16:47:44,22.153,2024,6,tsunoda,22.153,rb
zhou,28,1,16:48:01,23.017,2024,6,zhou,23.017,sauber
ricciardo,28,1,16:48:05,22.540,2024,6,ricciardo,22.54,rb
hulkenberg,28,2,16:48:13,22.487,2024,6,hulkenberg,22.487,haas
stroll,28,2,16:48:15,22.631,2024,6,stroll,22.631,aston_martin
kevin_magnussen,28,2,16:48:47,29.727,2024,6,kevinmagnussen,29.727,haas
norris,29,1,16:49:15,22.041,2024,6,norris,22.041,mclaren
bottas,29,2,16:50:34,22.765,2024,6,bottas,22.765,sauber
kevin_magnussen,31,3,16:54:36,30.732,2024,6,kevinmagnussen,30.732,haas
piastri,40,2,17:08:34,30.409,2024,6,piastri,30.409,mclaren
albon,53,2,17:29:03,22.567,2024,6,albon,22.567,williams
alonso,7,1,15:13:08,31.368,2024,7,alonso,31.368,aston_martin
albon,8,1,15:14:25,30.050,2024,7,albon,30.05,williams
gasly,8,1,15:14:26,30.081,2024,7,gasly,30.081,alpine
bottas,8,1,15:14:28,30.240,2024,7,bottas,30.24,sauber
albon,9,2,15:17:08,33.179,2024,7,albon,33.179,williams
ricciardo,11,1,15:18:29,30.068,2024,7,ricciardo,30.068,rb
tsunoda,12,1,15:19:49,29.628,2024,7,tsunoda,29.628,rb
hulkenberg,13,1,15:21:11,29.749,2024,7,hulkenberg,29.749,haas
russell,21,1,15:31:57,29.664,2024,7,russell,29.664,mercedes
norris,22,1,15:33:08,29.956,2024,7,norris,29.956,mclaren
piastri,23,1,15:34:37,29.770,2024,7,piastri,29.77,mclaren
max_verstappen,24,1,15:35:46,30.416,2024,7,maxverstappen,30.416,red_bull
albon,23,3,15:36:52,38.413,2024,7,albon,38.413,williams
leclerc,25,1,15:37:15,30.149,2024,7,leclerc,30.149,ferrari
ocon,25,1,15:37:56,30.659,2024,7,ocon,30.659,alpine
sainz,27,1,15:40:03,30.508,2024,7,sainz,30.508,ferrari
hamilton,27,1,15:40:14,29.547,2024,7,hamilton,29.547,mercedes
albon,28,4,15:44:25,31.131,2024,7,albon,31.131,williams
gasly,30,2,15:45:06,30.654,2024,7,gasly,30.654,alpine
sargeant,31,1,15:46:28,31.085,2024,7,sargeant,31.085,williams
zhou,33,1,15:49:09,30.244,2024,7,zhou,30.244,sauber
perez,37,1,15:54:16,29.669,2024,7,perez,29.669,red_bull
stroll,37,1,15:54:22,29.971,2024,7,stroll,29.971,aston_martin
kevin_magnussen,37,1,15:54:36,31.302,2024,7,kevinmagnussen,31.302,haas
alonso,40,2,15:59:03,30.483,2024,7,alonso,30.483,aston_martin
russell,52,2,16:14:22,29.605,2024,7,russell,29.605,mercedes
alonso,59,3,16:25:23,29.931,2024,7,alonso,29.931,aston_martin
bottas,15,2,16:04:57,24.239,2024,8,bottas,24.239,sauber
stroll,42,2,16:41:05,24.132,2024,8,stroll,24.132,aston_martin
stroll,48,3,16:49:27,28.211,2024,8,stroll,28.211,aston_martin
hamilton,51,2,16:52:10,24.232,2024,8,hamilton,24.232,mercedes
max_verstappen,52,2,16:53:26,23.813,2024,8,maxverstappen,23.813,red_bull
sargeant,57,2,17:01:43,24.384,2024,8,sargeant,24.384,williams
zhou,70,2,17:19:04,24.367,2024,8,zhou,24.367,sauber
kevin_magnussen,7,1,14:14:25,30.472,2024,9,kevinmagnussen,30.472,haas
hulkenberg,12,1,14:22:33,24.233,2024,9,hulkenberg,24.233,haas
zhou,24,1,14:40:42,25.598,2024,9,zhou,25.598,sauber
max_verstappen,25,1,14:40:52,24.306,2024,9,maxverstappen,24.306,red_bull
russell,25,1,14:40:52,24.044,2024,9,russell,24.044,mercedes
piastri,25,1,14:40:53,23.977,2024,9,piastri,23.977,mclaren
alonso,25,1,14:41:12,25.788,2024,9,alonso,25.788,aston_martin
hamilton,25,1,14:41:13,23.762,2024,9,hamilton,23.762,mercedes
stroll,25,1,14:41:47,24.284,2024,9,stroll,24.284,aston_martin
albon,25,1,14:41:54,24.753,2024,9,albon,24.753,williams
leclerc,25,1,14:41:58,24.031,2024,9,leclerc,24.031,ferrari
sainz,25,1,14:42:01,27.626,2024,9,sainz,27.626,ferrari
kevin_magnussen,25,2,14:42:03,26.794,2024,9,kevinmagnussen,26.794,haas
gasly,25,1,14:42:06,24.911,2024,9,gasly,24.911,alpine
perez,25,1,14:42:09,33.762,2024,9,perez,33.762,red_bull
hulkenberg,25,2,14:42:21,24.668,2024,9,hulkenberg,24.668,haas
norris,26,1,14:42:44,23.423,2024,9,norris,23.423,mclaren
ricciardo,26,1,14:43:37,30.298,2024,9,ricciardo,30.298,rb
leclerc,28,2,14:47:31,47.186,2024,9,leclerc,47.186,ferrari
leclerc,31,3,14:53:31,24.629,2024,9,leclerc,24.629,ferrari
gasly,40,2,15:05:55,24.408,2024,9,gasly,24.408,alpine
kevin_magnussen,41,3,15:07:24,24.833,2024,9,kevinmagnussen,24.833,haas
bottas,42,1,15:08:45,24.929,2024,9,bottas,24.929,sauber
hamilton,43,2,15:09:46,24.226,2024,9,hamilton,24.226,mercedes
ricciardo,43,2,15:10:10,23.860,2024,9,ricciardo,23.86,rb
sainz,43,2,15:10:12,24.125,2024,9,sainz,24.125,ferrari
perez,43,2,15:10:12,24.423,2024,9,perez,24.423,red_bull
piastri,44,2,15:11:10,23.476,2024,9,piastri,23.476,mclaren
alonso,44,2,15:11:23,24.346,2024,9,alonso,24.346,aston_martin
tsunoda,44,1,15:11:26,25.569,2024,9,tsunoda,25.569,rb
stroll,44,2,15:11:30,25.025,2024,9,stroll,25.025,aston_martin
ocon,44,1,15:11:32,24.495,2024,9,ocon,24.495,alpine
albon,44,2,15:11:34,24.804,2024,9,albon,24.804,williams
hulkenberg,44,3,15:11:43,24.751,2024,9,hulkenberg,24.751,haas
max_verstappen,45,2,15:12:29,24.246,2024,9,maxverstappen,24.246,red_bull
russell,45,2,15:12:31,25.431,2024,9,russell,25.431,mercedes
norris,47,2,15:15:19,23.983,2024,9,norris,23.983,mclaren
zhou,52,3,15:25:02,28.375,2024,9,zhou,28.375,sauber
russell,54,3,15:25:19,28.157,2024,9,russell,28.157,mercedes
hamilton,54,3,15:25:24,28.817,2024,9,hamilton,28.817,mercedes
kevin_magnussen,54,4,15:26:25,26.845,2024,9,kevinmagnussen,26.845,haas
zhou,9,1,15:15:47,22.523,2024,10,zhou,22.523,sauber
tsunoda,9,1,15:15:48,22.064,2024,10,tsunoda,22.064,rb
kevin_magnussen,10,1,15:17:08,23.360,2024,10,kevinmagnussen,23.36,haas
bottas,11,1,15:18:28,22.744,2024,10,bottas,22.744,sauber
hulkenberg,12,1,15:19:44,22.722,2024,10,hulkenberg,22.722,haas
ocon,13,1,15:21:03,21.834,2024,10,ocon,21.834,alpine
perez,13,1,15:21:05,22.181,2024,10,perez,22.181,red_bull
gasly,14,1,15:22:19,26.097,2024,10,gasly,26.097,alpine
sargeant,14,1,15:22:45,22.401,2024,10,sargeant,22.401,williams
russell,15,1,15:23:33,25.023,2024,10,russell,25.023,mercedes
sainz,15,1,15:23:36,22.194,2024,10,sainz,22.194,ferrari
hamilton,16,1,15:24:57,21.840,2024,10,hamilton,21.84,mercedes
ricciardo,16,1,15:25:24,22.364,2024,10,ricciardo,22.364,rb
max_verstappen,17,1,15:26:11,21.544,2024,10,maxverstappen,21.544,red_bull
stroll,17,1,15:26:39,21.880,2024,10,stroll,21.88,aston_martin
albon,18,1,15:28:15,23.248,2024,10,albon,23.248,williams
alonso,19,1,15:29:25,21.957,2024,10,alonso,21.957,aston_martin
piastri,21,1,15:31:54,22.224,2024,10,piastri,22.224,mclaren
norris,23,1,15:34:21,21.618,2024,10,norris,21.618,mclaren
leclerc,24,1,15:35:49,22.260,2024,10,leclerc,22.26,ferrari
tsunoda,27,2,15:40:44,22.084,2024,10,tsunoda,22.084,rb
bottas,28,2,15:41:58,22.963,2024,10,bottas,22.963,sauber
kevin_magnussen,29,2,15:43:22,28.967,2024,10,kevinmagnussen,28.967,haas
perez,31,2,15:45:43,21.464,2024,10,perez,21.464,red_bull
sargeant,34,2,15:50:28,22.506,2024,10,sargeant,22.506,williams
russell,36,2,15:52:01,22.700,2024,10,russell,22.7,mercedes
sainz,36,2,15:52:05,22.249,2024,10,sainz,22.249,ferrari
ocon,37,2,15:53:54,21.921,2024,10,ocon,21.921,alpine
stroll,37,2,15:54:06,23.381,2024,10,stroll,23.381,aston_martin
gasly,38,2,15:55:06,21.687,2024,10,gasly,21.687,alpine
hulkenberg,38,2,15:55:17,22.518,2024,10,hulkenberg,22.518,haas
zhou,41,2,15:59:31,24.253,2024,10,zhou,24.253,sauber
ricciardo,42,2,16:01:01,22.108,2024,10,ricciardo,22.108,rb
hamilton,43,2,16:01:21,21.603,2024,10,hamilton,21.603,mercedes
max_verstappen,44,2,16:02:29,22.340,2024,10,maxverstappen,22.34,red_bull
albon,43,2,16:02:33,21.892,2024,10,albon,21.892,williams
tsunoda,44,3,16:04:06,22.564,2024,10,tsunoda,22.564,rb
alonso,45,2,16:04:54,22.571,2024,10,alonso,22.571,aston_martin
piastri,46,2,16:05:37,22.420,2024,10,piastri,22.42,mclaren
norris,47,2,16:06:31,22.631,2024,10,norris,22.631,mclaren
leclerc,47,2,16:06:44,21.624,2024,10,leclerc,21.624,ferrari
perez,49,3,16:09:52,21.472,2024,10,perez,21.472,red_bull
leclerc,1,1,15:04:20,31.917,2024,11,leclerc,31.917,ferrari
sargeant,1,1,15:04:23,31.722,2024,11,sargeant,31.722,williams
kevin_magnussen,10,1,15:15:02,21.518,2024,11,kevinmagnussen,21.518,haas
ricciardo,10,1,15:15:04,21.502,2024,11,ricciardo,21.502,rb
hulkenberg,11,1,15:16:12,22.355,2024,11,hulkenberg,22.355,haas
alonso,11,1,15:16:18,21.483,2024,11,alonso,21.483,aston_martin
albon,12,1,15:17:30,21.878,2024,11,albon,21.878,williams
leclerc,16,2,15:22:38,21.685,2024,11,leclerc,21.685,ferrari
ocon,19,1,15:25:51,22.291,2024,11,ocon,22.291,alpine
bottas,19,1,15:26:01,21.918,2024,11,bottas,21.918,sauber
gasly,20,1,15:27:05,21.431,2024,11,gasly,21.431,alpine
stroll,20,1,15:27:11,21.399,2024,11,stroll,21.399,aston_martin
sargeant,20,2,15:27:51,22.502,2024,11,sargeant,22.502,williams
hamilton,21,1,15:28:03,21.563,2024,11,hamilton,21.563,mercedes
perez,21,1,15:28:10,21.291,2024,11,perez,21.291,red_bull
tsunoda,21,1,15:28:21,21.250,2024,11,tsunoda,21.25,rb
russell,22,1,15:29:09,21.673,2024,11,russell,21.673,mercedes
sainz,22,1,15:29:12,21.226,2024,11,sainz,21.226,ferrari
max_verstappen,23,1,15:30:10,21.899,2024,11,maxverstappen,21.899,red_bull
norris,23,1,15:30:16,21.617,2024,11,norris,21.617,mclaren
piastri,25,1,15:32:49,20.978,2024,11,piastri,20.978,mclaren
zhou,28,1,15:37:09,23.198,2024,11,zhou,23.198,sauber
leclerc,33,3,15:43:03,22.243,2024,11,leclerc,22.243,ferrari
alonso,35,2,15:45:19,33.947,2024,11,alonso,33.947,aston_martin
ricciardo,37,2,15:47:39,21.093,2024,11,ricciardo,21.093,rb
kevin_magnussen,38,2,15:48:49,21.832,2024,11,kevinmagnussen,21.832,haas
hulkenberg,39,2,15:49:55,21.814,2024,11,hulkenberg,21.814,haas
albon,39,2,15:50:11,21.692,2024,11,albon,21.692,williams
gasly,42,2,15:53:40,22.043,2024,11,gasly,22.043,alpine
bottas,42,2,15:53:49,21.991,2024,11,bottas,21.991,sauber
ocon,43,2,15:54:52,21.231,2024,11,ocon,21.231,alpine
stroll,43,2,15:54:58,21.302,2024,11,stroll,21.302,aston_martin
tsunoda,44,2,15:56:07,23.444,2024,11,tsunoda,23.444,rb
russell,46,2,15:57:41,21.229,2024,11,russell,21.229,mercedes
sainz,47,2,15:58:55,21.283,2024,11,sainz,21.283,ferrari
sargeant,49,3,16:03:04,22.093,2024,11,sargeant,22.093,williams
max_verstappen,51,2,16:03:13,25.841,2024,11,maxverstappen,25.841,red_bull
norris,51,2,16:03:21,21.411,2024,11,norris,21.411,mclaren
piastri,51,2,16:03:40,20.775,2024,11,piastri,20.775,mclaren
perez,51,2,16:04:03,27.500,2024,11,perez,27.5,red_bull
leclerc,51,4,16:04:33,20.903,2024,11,leclerc,20.903,ferrari
zhou,51,2,16:05:02,21.594,2024,11,zhou,21.594,sauber
hamilton,53,2,16:06:06,27.281,2024,11,hamilton,27.281,mercedes
max_verstappen,64,3,16:19:06,22.729,2024,11,maxverstappen,22.729,red_bull
alonso,68,3,16:25:31,22.487,2024,11,alonso,22.487,aston_martin
zhou,12,1,15:22:07,29.178,2024,12,zhou,29.178,sauber
leclerc,19,1,15:32:51,28.481,2024,12,leclerc,28.481,ferrari
perez,19,1,15:32:59,28.391,2024,12,perez,28.391,red_bull
ocon,19,1,15:33:21,28.495,2024,12,ocon,28.495,alpine
zhou,19,2,15:33:46,29.838,2024,12,zhou,29.838,sauber
ocon,21,2,15:37:02,28.276,2024,12,ocon,28.276,alpine
max_verstappen,26,1,15:43:41,28.365,2024,12,maxverstappen,28.365,red_bull
sainz,26,1,15:43:42,29.199,2024,12,sainz,29.199,ferrari
hulkenberg,26,1,15:43:59,29.412,2024,12,hulkenberg,29.412,haas
stroll,26,1,15:44:01,29.023,2024,12,stroll,29.023,aston_martin
ricciardo,26,1,15:44:23,28.875,2024,12,ricciardo,28.875,rb
bottas,26,1,15:44:42,30.628,2024,12,bottas,30.628,sauber
norris,27,1,15:45:13,28.661,2024,12,norris,28.661,mclaren
hamilton,27,1,15:45:17,28.929,2024,12,hamilton,28.929,mercedes
russell,27,1,15:45:20,32.045,2024,12,russell,32.045,mercedes
alonso,27,1,15:45:51,29.341,2024,12,alonso,29.341,aston_martin
albon,27,1,15:45:53,34.742,2024,12,albon,34.742,williams
ocon,26,3,15:45:57,29.289,2024,12,ocon,29.289,alpine
kevin_magnussen,27,1,15:45:59,30.308,2024,12,kevinmagnussen,30.308,haas
sargeant,27,1,15:46:01,32.801,2024,12,sargeant,32.801,williams
zhou,26,3,15:46:39,29.125,2024,12,zhou,29.125,sauber
piastri,28,1,15:47:12,29.541,2024,12,piastri,29.541,mclaren
leclerc,27,2,15:47:17,29.233,2024,12,leclerc,29.233,ferrari
perez,28,2,15:49:13,32.313,2024,12,perez,32.313,red_bull
kevin_magnussen,37,2,16:03:41,29.884,2024,12,kevinmagnussen,29.884,haas
ricciardo,37,2,16:03:44,29.873,2024,12,ricciardo,29.873,rb
bottas,37,2,16:04:05,31.527,2024,12,bottas,31.527,sauber
hamilton,38,2,16:04:09,30.038,2024,12,hamilton,30.038,mercedes
max_verstappen,38,2,16:04:14,29.076,2024,12,maxverstappen,29.076,red_bull
piastri,38,2,16:04:29,29.200,2024,12,piastri,29.2,mclaren
leclerc,37,3,16:04:40,29.166,2024,12,leclerc,29.166,ferrari
perez,37,3,16:04:59,29.300,2024,12,perez,29.3,red_bull
alonso,38,2,16:05:03,29.686,2024,12,alonso,29.686,aston_martin
tsunoda,38,2,16:05:07,29.658,2024,12,tsunoda,29.658,rb
albon,38,2,16:05:11,29.410,2024,12,albon,29.41,williams
sargeant,38,2,16:05:23,29.444,2024,12,sargeant,29.444,williams
norris,39,2,16:05:44,30.387,2024,12,norris,30.387,mclaren
zhou,37,4,16:06:00,33.083,2024,12,zhou,33.083,sauber
sainz,39,2,16:06:06,29.097,2024,12,sainz,29.097,ferrari
hulkenberg,39,2,16:06:28,30.265,2024,12,hulkenberg,30.265,haas
